year,Reporting Entity,Facility Name,State,Electricity production (GJ),Electricity Production (Mwh),scope_1,scope_2,Total_emissions,numbers,Power_Per_unit,Capacity
2013,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,,"116,915",,16.0,12.0,28.9,20,0.6,12.0
2018,AGL Energy Limited,Hallett (Stage 2) Wind Farm,SA,"942,452","261,792",75.0,150.0,206.1,30,2.2,71.0
2018,Snowtown South Wind Farm Pty. Ltd.,SNOWTOWN SOUTH WIND FARM,SA,"1,622,122","450,589",97.0,124.0,200.6,100,1.3,
2020,ACCIONA ENERGY OCEANIA PTY LTD,Cathedral Rocks Wind Farm,SA,"512,455","142,348",47.0,189.0,213.8,31,2.2,66.0
2016,ENERGYAUSTRALIA HOLDINGS LIMITED,Cathedral Rocks Wind Farm,SA,"551,476","153,188",53.0,121.0,162.4,34,2.1,66.0
2020,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,NSW,"1,050,209","291,725",87.0,422.0,490.8,22,2.9,106.8
2016,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,QLD,"100,175","27,826",28.0,17.0,46.9,21,0.6,12.0
2021,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,"2,937,197","815,888",5169.0,2128.0,1842.7425320056898,132,3.0,420.0
2020,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Cullerin Range Wind Farm,NSW,"250,956","69,710",17.0,91.0,111.8,7,1.9,30.0
2020,AGL ENERGY LIMITED,Silverton Wind Farm,NSW,"2,826,436","785,121",81.0,335.0,436.3,53,3.5,199.0
2016,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms ,VIC,"1,684,621","467,950",68.0,,72.3,13,1.4,
2020,AGL ENERGY LIMITED,Hallett (Stage 4) Wind Farm,SA,"1,506,996","418,610",191.0,309.0,493.5,67,2.0,132.0
2020,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Canunda Wind Farm,SA,"399,905","111,085",14.0,119.0,130.5,22,1.9,46.0
2015,,Alinta Wind Farm,WA,"1,103,621","306,561",43.0,752.0,331.7867235656709,31,2.3,
2013,IFM RENEWABLE ENERGY PTY LTD,Portland Wind Farms,,"1,279,151",,153.0,0.0,156.1,23,1.9,
2014,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,1229676,341577,0.0,202.0,217.9,45,3.0,370.8
2020,AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,SA,"1,062,039","295,011",125.0,168.0,276.9,43,2.3,95.0
2014,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,NSW,751603,208779,55.0,720.0,363.8951161688003,34,2.3,
2015,,Mumbida Wind Farm,WA,"547,031","151,953",2.0,328.0,309.0,31,1.4,
2016,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,"440,273","122,298",85.0,378.0,194.51171171171168,22,1.9,52.5
2021,BEI WWF PTY LTD,Warradarge Wind Farm,WA,"2,402,008","667,225",250.0,464.0,746.1,49,3.4,183.6
2020,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,"630,310","175,086",63.0,469.0,560.0,33,2.2,67.2
2020,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"949,900","263,861",102.0,38.0,135.8,30,3.5,
2014,SENVION HOLDINGS PTY LTD,Wonthaggi Wind Farm,VIC,102127,28369,5.0,0.0,5.0,5,2.0,12.0
2015,,Snowtown Wind Farm,SA,"1,254,374","348,437",0.0,238.0,229.7,47,3.1,370.8
2015,,Snowtown Wind Farm,SA,"1,254,374","348,437",0.0,238.0,227.0,51,3.0,370.8
2013,CWF HOLDINGS PTY LTD,Collgar Wind Farm,,"2,507,946",,213.0,914.0,1066.7,109,1.9,222.0
2012,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,,"539,419",,22.0,230.0,259.0,25,1.9,48.3
2015,,Esperance Wind Farm,WA,"51,539","14,316",0.0,7.0,6.5,8,0.2,2.025
2016,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,"3,218,676","894,077",322.0,3215.0,3318.8,140,3.0,420.0
2016,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,"1,276,714","354,643",168.0,901.0,1046.4,65,3.7,140.7
2014,SHENHUA CLEAN ENERGY HOLDINGS PTY LTD,Musselroe Wind Farm Pty Ltd,TAS,1900382,527884,151.0,2881.0,3027.7,135,3.0,
2018,Infigen Energy Limited,Capital Wind Farm,NSW,"1,328,023","368,895",144.0,765.0,885.8,60,1.5,140.7
2020,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"949,900","263,861",102.0,38.0,137.9,31,3.2,
2015,,Waterloo Wind Farm,SA,"1,103,990","306,664",72.0,210.0,308.7,44,2.8,131.0
2013,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,,"116,915",,16.0,12.0,29.5,21,0.6,12.0
2017,ACCIONA ENERGY OCEANIA PTY. LTD.,Waubra Wind Farm,VIC,"2,317,673","643,798",132.0,966.0,1020.6,136,1.6,192.0
2013,APT PIPELINES LIMITED,Emu Downs Wind Farm,,"869,699",,96.0,417.0,497.3,44,1.6,79.2
2018,AGL Energy Limited,Hallett (Stage 2) Wind Farm,SA,"942,452","261,792",75.0,150.0,244.4,35,2.3,71.0
2018,Infigen Energy Limited,Alinta Wind Farm,WA,"1,259,669","349,908",77.0,565.0,582.7,55,3.4,
2018,Acciona Energy Oceania Pty. Ltd.,Gunning Wind Farm,NSW,"592,807","164,669",44.0,195.0,258.9,29,1.6,46.5
2020,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,"7,503","2,084",0.0,8.0,8.6,2,0.8,1.6
2019,RATCH - AUSTRALIA CORPORATION PTY LTD,Starfish Hill Wind Farm,SA,"328,555","91,265",31.0,45.0,76.2,22,1.5,35.0
2012,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",,"2,424,891",,95.0,1048.0,1080.6,111,1.9,
2017,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,SA,"350,856","97,460",31.0,44.0,76.8,21,1.6,35.0
2018,SPIC Pacific Energy Pty Ltd,Yambuk Wind Farm,VIC,"327,681","91,023",32.0,0.0,30.3,91,1.3,195.0
2016,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,"1,276,714","354,643",168.0,901.0,1094.7,67,3.7,140.7
2021,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,VIC,"335,200","93,111",33.0,147.0,194.4,99,1.3,195.0
2014,NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,1295661,359906,0.0,397.0,380.5,50,1.7,
2014,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,489049,135847,75.0,175.0,235.5,26,2.1,52.5
2017,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm ,VIC,"326,561","90,711",37.0,0.0,39.9,95,1.2,195.0
2017,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,"1,825,008","506,947",52.0,179.0,231.1,50,1.6,
2021,BEI WWF PTY LTD,Warradarge Wind Farm,WA,"2,402,008","667,225",250.0,464.0,656.0,49,3.4,183.6
2021,AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,SA,"1,099,253","305,348",109.0,180.0,310.3,47,2.2,95.0
2018,GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,NSW,"647,812","179,948",308.0,189.0,527.1,67,2.0,
2018,Electricity Generation and Retail Corporation,Kalbarri Wind Farm,WA,"14,254","3,959",0.0,2.0,2.0,2,0.8,1.6
2013,RATCH - AUSTRALIA CORPORATION LIMITED,Starfish Hill Wind Farm,,"360,374",,58.0,51.0,117.2,19,1.6,35.0
2012,ERARING ENERGY,Crookwell Wind Farm,,"24,751",,1.0,28.0,27.4,29,3.7,95.2
2017,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,"1,382,798","384,111",143.0,852.0,481.62588904694167,69,1.5,140.7
2018,Electricity Generation and Retail Corporation,Esperance Wind Farm,WA,"55,845","15,513",1.0,6.0,7.6,9,0.2,2.025
2018,CK William Australia Holdings Pty Ltd,Wonthaggi Wind Farm,VIC,"105,209","29,225",4.0,51.0,57.7,6,2.0,12.0
2012,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,,"106,687",,8.0,12.0,20.9,19,0.7,12.0
2017,ELECTRICITY GENERATION AND RETAIL CORPORATION,Albany Wind Farm,WA,"333,656","92,682",12.0,10.0,20.6,13,2.9,35.4
2018,AGL Energy Limited,Silverton Wind Farm,NSW,"949,891","263,858",740.0,184.0,893.8,58,3.6,199.0
2012,INFIGEN ENERGY LIMITED,Capital Wind Farm,,"1,274,685",,131.0,609.0,797.4,68,2.1,140.7
2014,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,1229676,341577,0.0,202.0,202.8,52,3.1,370.8
2018,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,"1,914,008","531,669",63.0,418.0,522.5,69,2.0,
2016,ENERGYAUSTRALIA HOLDINGS LIMITED,Cathedral Rocks Wind Farm,SA,"551,476","153,188",53.0,121.0,189.8,35,2.2,66.0
2020,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,"630,310","175,086",63.0,469.0,483.9,32,2.1,67.2
2012,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,,"595,404",,30.0,297.0,298.0,29,1.5,46.5
2021,BEI WWF PTY LTD,Warradarge Wind Farm,WA,"2,402,008","667,225",250.0,464.0,702.6,50,3.5,183.6
2013,CWF HOLDINGS PTY LTD,Collgar Wind Farm,,"2,507,946",,213.0,914.0,1195.5,105,2.0,222.0
2017,BALD HILLS WF HOLDINGS PTY LTD,Bald Hills Wind Farm Pty Ltd,VIC,"1,306,751","362,986",105.0,822.0,993.7,56,3.5,
2020,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Wonthaggi Wind Farm,VIC,"81,626","22,674",4.0,47.0,48.7,5,2.2,12.0
2017,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Musselroe Wind Farm Pty Ltd,TAS,"2,164,720","601,311",162.0,181.0,340.0,51,1.7,
2013,ELECTRICITY GENERATION AND RETAIL CORPORATION,Albany Wind Farm,,"369,514",,10.0,7.0,17.2,12,2.7,35.4
2017,CULLERIN RANGE WIND FARM PTY LTD,Cullerin Range Wind Farm,NSW,"405,688","112,691",28.0,82.0,108.2,8,2.2,30.0
2019,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,"1,964,482","545,689",87.0,149.0,247.9,33,1.9,
2017,AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,SA,"1,126,198","312,833",96.0,191.0,276.9,44,1.9,95.0
2021,ACCIONA ENERGY OCEANIA PTY LTD,Cathedral Rocks Wind Farm,SA,"521,625","144,896",56.0,156.0,229.9,36,1.9,66.0
2012,CWF HOLDINGS PTY LTD,Collgar Wind Farm,,"2,180,019",,231.0,760.0,1031.2,102,2.0,222.0
2018,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff Point Wind Farm Pty Ltd,TAS,"900,721","250,200",83.0,30.0,120.9,20,1.5,
2015,,Cathedral Rocks Wind Farm,SA,"616,428","171,230",47.0,129.0,162.4,32,2.1,66.0
2021,APA INFRASTRUCTURE LIMITED,Badgingarra Wind Farm,WA,"1,912,816","531,338",28.0,273.0,320.1,38,3.7,133.2
2018,AGL Energy Limited,Hallett (Stage 1) Wind Farm,SA,"1,160,489","322,358",98.0,205.0,282.1,41,2.0,95.0
2018,SPIC Pacific Energy Pty Ltd,Taralga Wind Farm,NSW,"1,022,659","284,072",95.0,0.0,98.8,22,2.8,106.8
2018,APT Pipelines Limited,Badgingarra Wind Farm,WA,"829,490","230,414",96.0,236.0,321.4,36,3.8,133.2
2016,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,"14,429","4,008",,3.0,2.9,1,0.8,1.6
2012,CWF HOLDINGS PTY LTD,Collgar Wind Farm,,"2,180,019",,231.0,760.0,1070.9,118,2.0,222.0
2018,Mumbida Wind Farm No 1 Holdings Pty Ltd,Mumbida Wind Farm Pty Ltd,WA,"722,672","200,742",72.0,328.0,415.5,45,3.2,
2021,SPIC PACIFIC ENERGY PTY LTD,Yambuk Wind Farm,VIC,"335,200","93,111",33.0,147.0,178.9,94,1.3,195.0
2016,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,NSW,"1,257,486","349,302",116.0,929.0,940.9,119,1.6,
2016,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,"1,276,714","354,643",168.0,901.0,1146.9,65,4.1,140.7
2017,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,NSW,"1,339,270","372,019",365.0,784.0,1228.1,108,2.0,
2021,APA INFRASTRUCTURE LIMITED,Badgingarra Wind Farm,WA,"1,912,816","531,338",28.0,273.0,306.0,40,3.4,133.2
2012,ERARING ENERGY,Crookwell Wind Farm,,"24,751",,1.0,28.0,27.9,28,3.2,95.2
2018,AGL Energy Limited,Hallett (Stage 4) Wind Farm,SA,"1,692,633","470,176",145.0,350.0,508.4,57,2.1,132.0
2018,Kiata Wind Farm Holdings Pty Ltd,Kiata Wind Farm Pty Ltd,VIC,"474,210","131,725",7.0,165.0,162.6,22,2.1,
2015,,Emu Downs Wind Farm,WA,"815,306","226,474",90.0,454.0,509.2,46,1.8,79.2
2020,SPIC PACIFIC ENERGY PTY LTD,Portland Wind Farms,VIC,"1,651,355","458,710",85.0,224.0,336.1,31,1.5,
2018,APT Pipelines Limited,Badgingarra Wind Farm,WA,"829,490","230,414",96.0,236.0,345.3,37,3.8,133.2
2012,HYDRO-ELECTRIC CORPORATION,Musselroe Wind Farm,,"31,449",,1690.0,412.0,2279.3,59,4.2,168.0
2015,,Woodlawn Wind Farm,NSW,"545,517","151,533",22.0,335.0,324.6,25,1.7,48.3
2016,AGL ENERGY LIMITED,Hallett (Stage 2) Wind Farm,SA,"808,478","224,577",70.0,221.0,315.3,33,2.1,71.0
2020,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"949,900","263,861",102.0,38.0,151.2,36,3.1,
2017,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,"582,085","161,690",62.0,224.0,270.8,25,2.0,52.5
2017,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,"1,382,798","384,111",143.0,852.0,1058.0,73,1.5,140.7
2015,,Kalbarri Wind Farm,WA,"13,826","3,841",0.0,6.0,5.9,2,0.8,1.6
2020,TINSEL BIDCO PTY LTD,Snowtown Wind Farm Stage 2 Pty Ltd,SA,"1,527,040","424,178",76.0,143.0,222.0,53,1.8,
2017,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,"1,038,241","288,400",80.0,29.0,99.9,22,1.6,
2020,MOORABOOL WIND FARM (HOLDING) PTY LTD,Moorabool Wind Farm Pty Ltd,VIC,"249,956","69,432",64.0,68044.0,1875.316263632053,130,3.1,
2018,AGL Energy Limited,Hallett (Stage 4) Wind Farm,SA,"1,692,633","470,176",145.0,350.0,477.5,66,2.3,132.0
2021,IBERDROLA AUSTRALIA LIMITED,Capital Wind Farm,NSW,"1,331,629","369,897",160.0,779.0,980.6,72,3.4,140.7
2013,APT PIPELINES LIMITED,Emu Downs Wind Farm,,"869,699",,96.0,417.0,523.7,46,1.6,79.2
2021,MURRA WARRA PROJECT CO PTY LTD,Murra Warra Wind Farm,VIC,"2,134,098","592,805",46.0,357.0,375.0,46,3.1,434.0
2019,SPIC PACIFIC ENERGY PTY LTD,Crowlands Wind Farm,VIC,"910,960","253,045",64.0,0.0,67.0,12,1.3,
2020,GRAND BARGAIN HOLDCO PTY LTD,Boco Rock Wind Farm,NSW,"1,242,465","345,129",182.0,902.0,1112.2,73,1.6,113.9
2021,ACCIONA ENERGY OCEANIA PTY LTD,Cathedral Rocks Wind Farm,SA,"521,625","144,896",56.0,156.0,203.7,34,2.0,66.0
2020,CK WILLIAM AUSTRALIA HOLDINGS PTY LTD,Cullerin Range Wind Farm,NSW,"250,956","69,710",17.0,91.0,97.4,7,2.2,30.0
2018,Acciona Energy Oceania Pty. Ltd.,Waubra Wind Farm,VIC,"2,261,159","628,100",92.0,901.0,949.7,124,1.5,192.0
2021,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,NSW,"1,073,163","298,101",44.0,251.0,320.7,21,2.8,106.8
2020,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"751,316","208,699",189.0,33.0,202.5,37,1.6,
2020,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",SA,"2,014,987","559,719",106.0,860.0,1055.1,121,1.9,
2016,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"829,195","230,332",75.0,22.0,97.9,7,2.2,
2019,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,WA,"52,270","14,520",1.0,6.0,6.4,8,0.2,2.025
2020,ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,VIC,"2,339,624","649,896",158.0,869.0,930.6,121,1.5,192.0
2012,IFM RENEWABLE ENERGY PTY LTD,Yambuk Wind Farm,,"325,053",,24.0,0.0,25.2,95,1.2,195.0
2014,APT PIPELINES LIMITED,Emu Downs Wind Farm,WA,913852,253848,91.0,343.0,458.0,51,1.8,79.2
2020,DUNDONNELL WIND FARM PTY LTD,Dundonnell Wind Farm,VIC,"2,930,100","813,917",243.0,484.0,667.2,77,3.9,336.0
2020,WILD CATTLE HILL PTY LTD,Wild Cattle Hill Wind Farm,TAS,"1,562,847","434,124",64.0,175.0,233.3,32,1.5,
2018,RATCH - Australia Corporation Pty Ltd,Starfish Hill Wind Farm,SA,"368,505","102,363",32.0,46.0,70.3,23,1.6,35.0
2021,AGL ENERGY LIMITED,Wattle Point Wind Farm,SA,"993,013","275,837",89.0,85.0,158.7,50,1.6,91.0
2018,BEIJING JINGNENG CLEAN ENERGY (AUSTRALIA) HOLDING PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,"1,684,985","468,051",93.0,150.0,243.4,57,1.5,
2018,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,"1,914,008","531,669",63.0,418.0,516.2,62,1.9,
2017,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,WA,"56,803","15,779",1.0,5.0,5.7,9,0.2,2.025
2021,ACCIONA ENERGY OCEANIA PTY LTD,Mt Gellibrand Wind Farm,VIC,"1,053,711","292,697",81.0,726.0,826.0,109,2.1,
2019,AGL ENERGY LIMITED,Hallett (Stage 1) Wind Farm,SA,"1,058,072","293,909",85.0,195.0,272.9,43,2.1,95.0
2017,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,SA,"1,657,221","460,339",69.0,120.0,201.6,33,3.6,
2019,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,WA,"10,712","2,975",0.0,4.0,3.7,2,0.8,1.6
2021,PIONEER SAIL HOLDINGS PTY LIMITED,Yandin Wind Farm,WA,"2,992,010","831,114",172.0,583.0,296.88629682313893,29,2.2,
2017,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"897,716","249,366",87.0,26.0,116.8,22,1.6,
2014,AGL ENERGY LIMITED,Wattle Point Wind Farm,SA,937578,260438,49.0,229.0,276.9,51,1.6,91.0
2019,BALD HILLS WF HOLDINGS PTY LTD,Bald Hills Wind Farm Pty Ltd,VIC,"1,183,663","328,795",92.0,648.0,726.4,63,1.9,
2021,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,VIC,"555,160","154,211",51.0,341.0,367.2,47,1.8,
2018,Acciona Energy Oceania Pty. Ltd.,Mt Gellibrand Wind Farm,VIC,"844,669","234,630",36.0,864.0,845.8,51,1.7,
2013,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,,"743,674",,56.0,116.0,180.4,24,1.9,
2018,SPIC Pacific Energy Pty Ltd,Yambuk Wind Farm,VIC,"327,681","91,023",32.0,0.0,34.6,91,1.3,195.0
2017,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,"3,770,990","1,047,497",434.0,2823.0,3339.7,136,3.1,420.0
2018,SPIC Pacific Energy Pty Ltd,Challicum Hills Wind Farm,VIC,"496,928","138,036",61.0,0.0,58.5,36,1.4,52.5
2015,,Snowtown Wind Farm,SA,"1,254,374","348,437",0.0,238.0,239.3,49,2.8,370.8
2018,CWF Holdings Pty Ltd,Collgar Wind Farm,WA,"2,575,810","715,503",310.0,558.0,920.8,109,2.1,222.0
2018,International Power (Australia) Holdings Pty Limited,Canunda Wind Farm,SA,"474,347","131,763",13.0,101.0,119.4,25,2.2,46.0
2020,RATCH - AUSTRALIA CORPORATION PTY LTD,Mount Emerald Wind Farm,QLD,"1,203,412","334,281",49.0,2627.0,276.8767188240872,17,3.5,180.5
2014,ENERGYAUSTRALIA HOLDINGS LIMITED,Cathedral Rocks Wind Farm,SA,620421,172339,65.0,128.0,192.8,32,1.8,66.0
2017,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,"3,770,990","1,047,497",434.0,2823.0,2955.7,153,3.0,420.0
2020,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm,NSW,"1,050,209","291,725",87.0,422.0,543.7,19,3.3,106.8
2018,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,"1,914,008","531,669",63.0,418.0,515.0,61,2.3,
2018,Kiata Wind Farm Holdings Pty Ltd,Kiata Wind Farm Pty Ltd,VIC,"474,210","131,725",7.0,165.0,179.6,21,2.2,
2014,MITSUI & CO (AUSTRALIA) LTD,Bald Hills Wind Farm,VIC,237597,65999,45.0,431.0,495.5,54,1.9,106.6
2020,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,VIC,"1,299,911","361,086",50.0,0.0,46.2,14,0.6,
2015,,Waterloo Wind Farm,SA,"1,103,990","306,664",72.0,210.0,266.1,41,3.0,131.0
2020,APT PIPELINES LIMITED,Emu Downs Wind Farm,WA,"883,949","245,541",71.0,160.0,226.1,48,1.5,79.2
2015,,Emu Downs Wind Farm,WA,"815,306","226,474",90.0,454.0,498.3,50,1.6,79.2
2015,,Woodlawn Wind Farm,NSW,"545,517","151,533",22.0,335.0,360.9,22,1.6,48.3
2012,AGL ENERGY LIMITED,Wattle Point Wind Farm,,"860,778",,66.0,221.0,289.8,50,1.6,91.0
2019,AGL ENERGY LIMITED,Wattle Point Wind Farm,SA,"973,724","270,479",53.0,158.0,214.7,50,1.7,91.0
2016,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED                                                           ,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"829,195","230,332",75.0,22.0,102.3,8,2.1,
2017,SPIC PACIFIC ENERGY PTY LTD,Taralga Wind Farm ,NSW,"1,084,847","301,346",91.0,0.0,99.9,22,3.2,106.8
2021,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,NSW,"568,252","157,848",54.0,199.0,255.9,32,1.6,46.5
2015,,New Gullen Range Wind Farm Pty Ltd,NSW,"1,679,312","466,476",0.0,437.0,428.9,45,2.8,
2021,ARET PLATFORM PTY LIMITED,Willogoleche Wind Farm,SA,"1,368,408","380,113",59.0,175.0,211.7,25,2.0,119.0
2017,CECEP WIND POWER AUSTRALIA HOLDING PTY LTD,White Rock Wind Farm Pty Ltd,NSW,"1,245,731","346,036",64.0,775.0,785.8,113,1.8,
2016,EIT BALD HILLS PTY LTD,Bald Hills Wind Farm Pty Ltd,VIC,"1,269,684","352,690",120.0,812.0,896.5,57,3.1,
2015,,New Gullen Range Wind Farm Pty Ltd,NSW,"1,679,312","466,476",0.0,437.0,466.6,44,3.0,
2015,,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,"845,275","234,799",84.0,1565.0,1619.4,73,4.4,
2014,SHENHUA CLEAN ENERGY HOLDINGS PTY LTD,Musselroe Wind Farm Pty Ltd,TAS,1900382,527884,151.0,2881.0,3058.7,151,2.9,
2017,ACCIONA ENERGY OCEANIA PTY. LTD.,Cathedral Rocks Wind Farm,SA,"550,950","153,042",48.0,136.0,194.1,32,2.1,66.0
2014,AGL ENERGY LIMITED,Hallett (Stage 2) Wind Farm,SA,858516,238477,85.0,187.0,265.3,30,2.1,71.0
2016,CANUNDA POWER PTY LTD,Canunda Wind Farm,SA,"424,757","117,988",8.0,112.0,124.3,21,1.8,46.0
2020,RATCH - AUSTRALIA CORPORATION PTY LTD,Windy Hill Wind Farm,QLD,"83,282","23,134",21.0,23.0,39.9,19,0.6,12.0
2014,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,1229676,341577,0.0,202.0,199.4,49,2.8,370.8
2014,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,526539,146261,68.0,637.0,322.4799431009957,33,2.1,67.2
2015,,Alinta Wind Farm,WA,"1,103,621","306,561",43.0,752.0,288.5101944049312,31,2.0,
2014,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,489049,135847,75.0,175.0,232.7,26,2.2,52.5
2020,ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,VIC,"2,339,624","649,896",158.0,869.0,1073.3,135,1.6,192.0
2020,SPIC PACIFIC ENERGY PTY LTD,Clements Gap Wind Farm,SA,"601,498","167,083",58.0,173.0,224.3,24,2.2,57.0
2021,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty Ltd,TAS,"2,031,329","564,258",168.0,182.0,320.4,44,2.1,
2013,ELECTRICITY GENERATION AND RETAIL CORPORATION,Denham Wind Farm,,"7,883",,0.0,1.0,1.0,4,1.1,4.0
2015,,Emu Downs Wind Farm,WA,"815,306","226,474",90.0,454.0,491.3,51,1.6,79.2
2018,GLOBAL POWER GENERATION AUSTRALIA PTY LTD,Crookwell 2 Wind farm,NSW,"647,812","179,948",308.0,189.0,464.0,58,2.2,
2014,AGL ENERGY LIMITED,Hallett (Stage 5) Wind Farm,SA,489049,135847,75.0,175.0,254.2,27,2.2,52.5
2012,INFIGEN ENERGY LIMITED,"Lake Bonney Stage 1,2 & 3 Wind Farm",,"2,424,891",,95.0,1048.0,1103.9,104,2.1,
2014,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,VIC,1259336,349816,91.0,623.0,751.4,55,3.9,
2018,SPIC Pacific Energy Pty Ltd,Taralga Wind Farm,NSW,"1,022,659","284,072",95.0,0.0,103.2,21,3.0,106.8
2014,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,1184184,328940,105.0,871.0,1058.8,63,2.0,140.7
